movement_id,timestamp,warehouse_id,product_id,movement_type,direction,quantity,unit_cost,reference_doc,notes
MOV-00709,2024-04-12 14:30:00,WH-HN01,PROD-036,OUTBOUND_SALE,OUT,7,50.51,SO-37222,Xuat ban hang khach le & doanh nghiep
MOV-00710,2024-04-12 20:30:00,WH-HN01,PROD-001,OUTBOUND_SALE,OUT,13,108.8,SO-21665,Xuat ban hang khach le & doanh nghiep
MOV-00711,2024-04-12 23:30:00,WH-HCM01,PROD-032,INBOUND_PO,IN,29,94.58,PO-2024-012,Nhap hang theo don mua nha cung cap
MOV-00712,2024-04-13 02:30:00,WH-HN01,PROD-017,INBOUND_PO,IN,34,74.18,PO-2024-061,Nhap hang theo don mua nha cung cap
MOV-00713,2024-04-13 07:30:00,WH-HN01,PROD-007,OUTBOUND_SALE,OUT,5,31.73,SO-15170,Xuat ban hang khach le & doanh nghiep
MOV-00714,2024-04-13 12:30:00,WH-HCM01,PROD-021,OUTBOUND_SALE,OUT,9,130.48,SO-25191,Xuat ban hang khach le & doanh nghiep
MOV-00715,2024-04-13 19:30:00,WH-DN01,PROD-040,OUTBOUND_SALE,OUT,7,140.66,SO-22183,Xuat ban hang khach le & doanh nghiep
MOV-00716,2024-04-14 00:30:00,WH-HN01,PROD-008,INBOUND_PO,IN,45,83.24,PO-2024-053,Nhap hang theo don mua nha cung cap
MOV-00717,2024-04-14 06:30:00,WH-DN01,PROD-045,OUTBOUND_SALE,OUT,10,51.57,SO-65278,Xuat ban hang khach le & doanh nghiep
MOV-00718,2024-04-14 10:30:00,WH-HCM01,PROD-047,OUTBOUND_SALE,OUT,3,129.34,SO-30892,Xuat ban hang khach le & doanh nghiep
MOV-00719,2024-04-14 13:30:00,WH-HCM01,PROD-031,OUTBOUND_SALE,OUT,12,152.45,SO-98918,Xuat ban hang khach le & doanh nghiep
MOV-00720,2024-04-14 19:30:00,WH-DN01,PROD-050,OUTBOUND_SALE,OUT,8,25.12,SO-90131,Xuat ban hang khach le & doanh nghiep
MOV-00721,2024-04-14 22:30:00,WH-HCM01,PROD-009,TRANSFER_OUT,OUT,7,135.78,TRF-2850,Dieu chuyen xuat sang WH-DN01
MOV-00723,2024-04-15 04:30:00,WH-DN01,PROD-042,OUTBOUND_SALE,OUT,8,81.7,SO-11620,Xuat ban hang khach le & doanh nghiep
MOV-00724,2024-04-15 08:30:00,WH-HCM01,PROD-022,RETURN_VENDOR,OUT,3,159.45,RTV-9570,Tra hang loi cho nha cung cap
MOV-00725,2024-04-15 11:30:00,WH-HCM01,PROD-016,OUTBOUND_SALE,OUT,10,56.02,SO-55318,Xuat ban hang khach le & doanh nghiep
MOV-00726,2024-04-15 17:30:00,WH-HCM01,PROD-040,OUTBOUND_SALE,OUT,3,140.66,SO-11526,Xuat ban hang khach le & doanh nghiep
MOV-00727,2024-04-15 21:30:00,WH-DN01,PROD-032,OUTBOUND_SALE,OUT,5,94.58,SO-19812,Xuat ban hang khach le & doanh nghiep
MOV-00728,2024-04-16 03:30:00,WH-DN01,PROD-018,OUTBOUND_SALE,OUT,3,53.02,SO-76444,Xuat ban hang khach le & doanh nghiep
MOV-00729,2024-04-16 07:30:00,WH-DN01,PROD-026,OUTBOUND_SALE,OUT,6,141.61,SO-20332,Xuat ban hang khach le & doanh nghiep
MOV-00722,2024-04-16 10:30:00,WH-DN01,PROD-009,TRANSFER_IN,IN,7,135.78,TRF-2850,Dieu chuyen nhap tu WH-HCM01
MOV-00730,2024-04-16 13:30:00,WH-HCM01,PROD-029,OUTBOUND_SALE,OUT,4,142.68,SO-75333,Xuat ban hang khach le & doanh nghiep
MOV-00731,2024-04-16 19:30:00,WH-DN01,PROD-048,OUTBOUND_SALE,OUT,13,159.35,SO-12329,Xuat ban hang khach le & doanh nghiep
MOV-00732,2024-04-17 01:30:00,WH-HCM01,PROD-040,INBOUND_PO,IN,60,140.66,PO-2024-039,Nhap hang theo don mua nha cung cap
MOV-00733,2024-04-17 05:30:00,WH-DN01,PROD-022,OUTBOUND_SALE,OUT,8,159.45,SO-17113,Xuat ban hang khach le & doanh nghiep
MOV-00734,2024-04-17 09:30:00,WH-DN01,PROD-036,INBOUND_PO,IN,59,50.51,PO-2024-081,Nhap hang theo don mua nha cung cap
MOV-00735,2024-04-17 15:30:00,WH-DN01,PROD-046,INBOUND_PO,IN,48,146.15,PO-2024-015,Nhap hang theo don mua nha cung cap
MOV-00736,2024-04-17 18:30:00,WH-HN01,PROD-001,INBOUND_PO,IN,41,108.8,PO-2024-047,Nhap hang theo don mua nha cung cap
MOV-00737,2024-04-17 23:30:00,WH-DN01,PROD-045,OUTBOUND_SALE,OUT,4,51.57,SO-16000,Xuat ban hang khach le & doanh nghiep
MOV-00738,2024-04-18 09:30:00,WH-HCM01,PROD-013,OUTBOUND_SALE,OUT,6,110.02,SO-25826,Xuat ban hang khach le & doanh nghiep
MOV-00739,2024-04-18 20:30:00,WH-DN01,PROD-003,OUTBOUND_SALE,OUT,13,22.23,SO-98098,Xuat ban hang khach le & doanh nghiep
MOV-00740,2024-04-18 23:30:00,WH-DN01,PROD-030,INBOUND_PO,IN,57,27.83,PO-2024-067,Nhap hang theo don mua nha cung cap
MOV-00741,2024-04-19 03:30:00,WH-HN01,PROD-034,RETURN_VENDOR,OUT,3,35.18,RTV-1795,Tra hang loi cho nha cung cap
MOV-00742,2024-04-19 09:30:00,WH-DN01,PROD-033,INBOUND_PO,IN,31,159.31,PO-2024-078,Nhap hang theo don mua nha cung cap
MOV-00743,2024-04-19 13:30:00,WH-HN01,PROD-007,INBOUND_PO,IN,44,31.73,PO-2024-089,Nhap hang theo don mua nha cung cap
MOV-00744,2024-04-19 18:30:00,WH-DN01,PROD-027,OUTBOUND_SALE,OUT,12,40.94,SO-42537,Xuat ban hang khach le & doanh nghiep
MOV-00745,2024-04-19 23:30:00,WH-DN01,PROD-019,OUTBOUND_SALE,OUT,10,145.49,SO-27481,Xuat ban hang khach le & doanh nghiep
MOV-00746,2024-04-20 08:30:00,WH-HCM01,PROD-021,INBOUND_PO,IN,55,130.48,PO-2024-085,Nhap hang theo don mua nha cung cap
MOV-00747,2024-04-20 12:30:00,WH-HCM01,PROD-046,OUTBOUND_SALE,OUT,7,146.15,SO-99995,Xuat ban hang khach le & doanh nghiep
MOV-00748,2024-04-20 22:30:00,WH-DN01,PROD-036,INBOUND_PO,IN,50,50.51,PO-2024-078,Nhap hang theo don mua nha cung cap
MOV-00749,2024-04-21 04:30:00,WH-HCM01,PROD-019,OUTBOUND_SALE,OUT,9,145.49,SO-11673,Xuat ban hang khach le & doanh nghiep
MOV-00750,2024-04-21 10:30:00,WH-HN01,PROD-019,OUTBOUND_SALE,OUT,13,145.49,SO-42841,Xuat ban hang khach le & doanh nghiep
MOV-00751,2024-04-21 14:30:00,WH-HCM01,PROD-019,INBOUND_PO,IN,33,145.49,PO-2024-072,Nhap hang theo don mua nha cung cap
MOV-00752,2024-04-21 17:30:00,WH-DN01,PROD-007,OUTBOUND_SALE,OUT,12,31.73,SO-98542,Xuat ban hang khach le & doanh nghiep
MOV-00753,2024-04-21 21:30:00,WH-HCM01,PROD-025,INBOUND_PO,IN,35,142.37,PO-2024-068,Nhap hang theo don mua nha cung cap
MOV-00754,2024-04-22 02:30:00,WH-HN01,PROD-025,INBOUND_PO,IN,44,142.37,PO-2024-055,Nhap hang theo don mua nha cung cap
MOV-00755,2024-04-22 07:30:00,WH-HN01,PROD-001,RETURN_VENDOR,OUT,3,108.8,RTV-5117,Tra hang loi cho nha cung cap
MOV-00756,2024-04-22 11:30:00,WH-DN01,PROD-015,OUTBOUND_SALE,OUT,13,127.1,SO-94886,Xuat ban hang khach le & doanh nghiep
MOV-00757,2024-04-22 16:30:00,WH-HCM01,PROD-048,INBOUND_PO,IN,58,159.35,PO-2024-026,Nhap hang theo don mua nha cung cap
MOV-00758,2024-04-22 20:30:00,WH-HN01,PROD-044,OUTBOUND_SALE,OUT,4,94.76,SO-34507,Xuat ban hang khach le & doanh nghiep
MOV-00759,2024-04-23 00:30:00,WH-HN01,PROD-025,INBOUND_PO,IN,22,142.37,PO-2024-056,Nhap hang theo don mua nha cung cap
MOV-00760,2024-04-23 05:30:00,WH-HN01,PROD-011,OUTBOUND_SALE,OUT,1,141.04,SO-43425,Xuat ban hang khach le & doanh nghiep
MOV-00761,2024-04-23 08:30:00,WH-HCM01,PROD-010,OUTBOUND_SALE,OUT,3,27.88,SO-30146,Xuat ban hang khach le & doanh nghiep
MOV-00762,2024-04-23 13:30:00,WH-HCM01,PROD-040,OUTBOUND_SALE,OUT,13,140.66,SO-49472,Xuat ban hang khach le & doanh nghiep
MOV-00763,2024-04-23 19:30:00,WH-HCM01,PROD-023,INBOUND_PO,IN,24,114.8,PO-2024-042,Nhap hang theo don mua nha cung cap
MOV-00764,2024-04-23 23:30:00,WH-HCM01,PROD-005,RETURN_CUSTOMER,IN,3,132.94,RMA-3611,Khach tra hang da kiem tra dat tieu chuan
MOV-00765,2024-04-24 05:30:00,WH-DN01,PROD-006,OUTBOUND_SALE,OUT,8,57.46,SO-38992,Xuat ban hang khach le & doanh nghiep
MOV-00766,2024-04-24 09:30:00,WH-DN01,PROD-024,OUTBOUND_SALE,OUT,7,33.84,SO-38632,Xuat ban hang khach le & doanh nghiep
MOV-00767,2024-04-24 18:30:00,WH-DN01,PROD-016,OUTBOUND_SALE,OUT,12,56.02,SO-90439,Xuat ban hang khach le & doanh nghiep
MOV-00768,2024-04-24 22:30:00,WH-HCM01,PROD-021,RETURN_CUSTOMER,IN,2,130.48,RMA-2857,Khach tra hang da kiem tra dat tieu chuan
MOV-00769,2024-04-25 04:30:00,WH-HCM01,PROD-019,OUTBOUND_SALE,OUT,3,145.49,SO-77746,Xuat ban hang khach le & doanh nghiep
MOV-00770,2024-04-25 09:30:00,WH-HCM01,PROD-029,OUTBOUND_SALE,OUT,10,142.68,SO-15747,Xuat ban hang khach le & doanh nghiep
MOV-00771,2024-04-25 14:30:00,WH-HN01,PROD-021,TRANSFER_OUT,OUT,4,130.48,TRF-3742,Dieu chuyen xuat sang WH-DN01
MOV-00773,2024-04-25 21:30:00,WH-DN01,PROD-007,TRANSFER_OUT,OUT,8,31.73,TRF-8130,Dieu chuyen xuat sang WH-HN01
MOV-00775,2024-04-26 01:30:00,WH-HCM01,PROD-022,OUTBOUND_SALE,OUT,3,159.45,SO-21471,Xuat ban hang khach le & doanh nghiep
MOV-00776,2024-04-26 04:30:00,WH-DN01,PROD-036,OUTBOUND_SALE,OUT,4,50.51,SO-85361,Xuat ban hang khach le & doanh nghiep
MOV-00777,2024-04-26 08:30:00,WH-DN01,PROD-025,TRANSFER_OUT,OUT,9,142.37,TRF-7626,Dieu chuyen xuat sang WH-HCM01
MOV-00779,2024-04-26 13:30:00,WH-HCM01,PROD-008,OUTBOUND_SALE,OUT,3,83.24,SO-10773,Xuat ban hang khach le & doanh nghiep
MOV-00772,2024-04-26 14:30:00,WH-DN01,PROD-021,TRANSFER_IN,IN,4,130.48,TRF-3742,Dieu chuyen nhap tu WH-HN01
MOV-00780,2024-04-26 16:30:00,WH-HCM01,PROD-003,INBOUND_PO,IN,24,22.23,PO-2024-047,Nhap hang theo don mua nha cung cap
MOV-00781,2024-04-26 19:30:00,WH-HCM01,PROD-020,OUTBOUND_SALE,OUT,12,30.91,SO-21338,Xuat ban hang khach le & doanh nghiep
MOV-00774,2024-04-26 21:30:00,WH-HN01,PROD-007,TRANSFER_IN,IN,8,31.73,TRF-8130,Dieu chuyen nhap tu WH-DN01
MOV-00782,2024-04-27 00:30:00,WH-DN01,PROD-025,INBOUND_PO,IN,45,142.37,PO-2024-089,Nhap hang theo don mua nha cung cap
MOV-00783,2024-04-27 03:30:00,WH-HCM01,PROD-015,OUTBOUND_SALE,OUT,5,127.1,SO-61248,Xuat ban hang khach le & doanh nghiep
MOV-00784,2024-04-27 08:30:00,WH-HN01,PROD-020,RETURN_VENDOR,OUT,3,30.91,RTV-7113,Tra hang loi cho nha cung cap
MOV-00785,2024-04-27 14:30:00,WH-HCM01,PROD-039,OUTBOUND_SALE,OUT,9,31.39,SO-80405,Xuat ban hang khach le & doanh nghiep
MOV-00786,2024-04-27 17:30:00,WH-HCM01,PROD-048,OUTBOUND_SALE,OUT,14,159.35,SO-55069,Xuat ban hang khach le & doanh nghiep
MOV-00778,2024-04-27 20:30:00,WH-HCM01,PROD-025,TRANSFER_IN,IN,9,142.37,TRF-7626,Dieu chuyen nhap tu WH-DN01
MOV-00787,2024-04-28 01:30:00,WH-HN01,PROD-040,OUTBOUND_SALE,OUT,7,140.66,SO-35470,Xuat ban hang khach le & doanh nghiep
MOV-00788,2024-04-28 04:30:00,WH-HCM01,PROD-004,OUTBOUND_SALE,OUT,11,110.28,SO-70458,Xuat ban hang khach le & doanh nghiep
MOV-00789,2024-04-28 07:30:00,WH-HN01,PROD-017,OUTBOUND_SALE,OUT,4,74.18,SO-35875,Xuat ban hang khach le & doanh nghiep
MOV-00790,2024-04-28 13:30:00,WH-DN01,PROD-009,RETURN_CUSTOMER,IN,3,135.78,RMA-4842,Khach tra hang da kiem tra dat tieu chuan
MOV-00791,2024-04-28 16:30:00,WH-HN01,PROD-013,OUTBOUND_SALE,OUT,8,110.02,SO-73682,Xuat ban hang khach le & doanh nghiep
MOV-00792,2024-04-28 22:30:00,WH-HCM01,PROD-020,OUTBOUND_SALE,OUT,14,30.91,SO-86568,Xuat ban hang khach le & doanh nghiep
MOV-00793,2024-04-29 02:30:00,WH-DN01,PROD-021,OUTBOUND_SALE,OUT,9,130.48,SO-32103,Xuat ban hang khach le & doanh nghiep
MOV-00794,2024-04-29 11:30:00,WH-DN01,PROD-009,OUTBOUND_SALE,OUT,13,135.78,SO-53458,Xuat ban hang khach le & doanh nghiep
MOV-00795,2024-04-29 17:30:00,WH-DN01,PROD-050,OUTBOUND_SALE,OUT,6,25.12,SO-73828,Xuat ban hang khach le & doanh nghiep
MOV-00796,2024-04-29 20:30:00,WH-HCM01,PROD-006,OUTBOUND_SALE,OUT,7,57.46,SO-28350,Xuat ban hang khach le & doanh nghiep
MOV-00797,2024-04-30 00:30:00,WH-HCM01,PROD-005,OUTBOUND_SALE,OUT,14,132.94,SO-19882,Xuat ban hang khach le & doanh nghiep
MOV-00798,2024-04-30 03:30:00,WH-HCM01,PROD-002,INBOUND_PO,IN,57,122.58,PO-2024-078,Nhap hang theo don mua nha cung cap
MOV-00799,2024-04-30 09:30:00,WH-HN01,PROD-003,INBOUND_PO,IN,55,22.23,PO-2024-034,Nhap hang theo don mua nha cung cap
MOV-00800,2024-04-30 15:30:00,WH-HN01,PROD-024,OUTBOUND_SALE,OUT,5,33.84,SO-39269,Xuat ban hang khach le & doanh nghiep
MOV-00801,2024-05-01 03:30:00,WH-HCM01,PROD-044,INBOUND_PO,IN,30,94.76,PO-2024-068,Nhap hang theo don mua nha cung cap
MOV-00802,2024-05-01 07:30:00,WH-HN01,PROD-037,OUTBOUND_SALE,OUT,9,57.54,SO-96430,Xuat ban hang khach le & doanh nghiep
MOV-00803,2024-05-01 11:30:00,WH-DN01,PROD-023,INBOUND_PO,IN,22,114.8,PO-2024-029,Nhap hang theo don mua nha cung cap
MOV-00804,2024-05-01 17:30:00,WH-DN01,PROD-024,OUTBOUND_SALE,OUT,2,33.84,SO-15610,Xuat ban hang khach le & doanh nghiep
MOV-00805,2024-05-01 21:30:00,WH-DN01,PROD-025,OUTBOUND_SALE,OUT,10,142.37,SO-69591,Xuat ban hang khach le & doanh nghiep
MOV-00806,2024-05-02 00:30:00,WH-HCM01,PROD-021,OUTBOUND_SALE,OUT,4,130.48,SO-78337,Xuat ban hang khach le & doanh nghiep
MOV-00807,2024-05-02 05:30:00,WH-DN01,PROD-038,INBOUND_PO,IN,54,99.09,PO-2024-075,Nhap hang theo don mua nha cung cap
MOV-00808,2024-05-02 12:30:00,WH-DN01,PROD-015,OUTBOUND_SALE,OUT,4,127.1,SO-63194,Xuat ban hang khach le & doanh nghiep
MOV-00809,2024-05-02 17:30:00,WH-DN01,PROD-032,INBOUND_PO,IN,50,94.58,PO-2024-082,Nhap hang theo don mua nha cung cap
MOV-00810,2024-05-02 20:30:00,WH-HN01,PROD-029,OUTBOUND_SALE,OUT,5,142.68,SO-40145,Xuat ban hang khach le & doanh nghiep
MOV-00811,2024-05-02 23:30:00,WH-DN01,PROD-014,OUTBOUND_SALE,OUT,5,41.2,SO-34498,Xuat ban hang khach le & doanh nghiep
MOV-00812,2024-05-03 07:30:00,WH-DN01,PROD-047,OUTBOUND_SALE,OUT,4,129.34,SO-73113,Xuat ban hang khach le & doanh nghiep
MOV-00813,2024-05-03 13:30:00,WH-HCM01,PROD-011,OUTBOUND_SALE,OUT,12,141.04,SO-63857,Xuat ban hang khach le & doanh nghiep
MOV-00814,2024-05-03 20:30:00,WH-HCM01,PROD-003,OUTBOUND_SALE,OUT,12,22.23,SO-29249,Xuat ban hang khach le & doanh nghiep
MOV-00815,2024-05-03 23:30:00,WH-HN01,PROD-034,OUTBOUND_SALE,OUT,9,35.18,SO-88558,Xuat ban hang khach le & doanh nghiep
MOV-00816,2024-05-04 05:30:00,WH-HCM01,PROD-031,OUTBOUND_SALE,OUT,10,152.45,SO-32356,Xuat ban hang khach le & doanh nghiep
MOV-00817,2024-05-04 09:30:00,WH-HCM01,PROD-010,INBOUND_PO,IN,57,27.88,PO-2024-024,Nhap hang theo don mua nha cung cap
MOV-00818,2024-05-04 14:30:00,WH-HCM01,PROD-022,OUTBOUND_SALE,OUT,10,159.45,SO-88188,Xuat ban hang khach le & doanh nghiep
MOV-00819,2024-05-04 17:30:00,WH-DN01,PROD-009,OUTBOUND_SALE,OUT,4,135.78,SO-12170,Xuat ban hang khach le & doanh nghiep
MOV-00820,2024-05-04 21:30:00,WH-HCM01,PROD-044,OUTBOUND_SALE,OUT,9,94.76,SO-29603,Xuat ban hang khach le & doanh nghiep
MOV-00821,2024-05-05 00:30:00,WH-HCM01,PROD-039,OUTBOUND_SALE,OUT,3,31.39,SO-79655,Xuat ban hang khach le & doanh nghiep
MOV-00822,2024-05-05 03:30:00,WH-HCM01,PROD-009,OUTBOUND_SALE,OUT,12,135.78,SO-80685,Xuat ban hang khach le & doanh nghiep
MOV-00823,2024-05-05 06:30:00,WH-HCM01,PROD-042,TRANSFER_OUT,OUT,8,81.7,TRF-7892,Dieu chuyen xuat sang WH-DN01
MOV-00825,2024-05-05 09:30:00,WH-DN01,PROD-015,INBOUND_PO,IN,50,127.1,PO-2024-050,Nhap hang theo don mua nha cung cap
MOV-00826,2024-05-05 14:30:00,WH-HCM01,PROD-049,OUTBOUND_SALE,OUT,14,48.91,SO-85513,Xuat ban hang khach le & doanh nghiep
MOV-00827,2024-05-05 17:30:00,WH-DN01,PROD-031,OUTBOUND_SALE,OUT,6,152.45,SO-20986,Xuat ban hang khach le & doanh nghiep
MOV-00828,2024-05-05 22:30:00,WH-HCM01,PROD-027,OUTBOUND_SALE,OUT,7,40.94,SO-34775,Xuat ban hang khach le & doanh nghiep
MOV-00829,2024-05-06 01:30:00,WH-HN01,PROD-037,INBOUND_PO,IN,53,57.54,PO-2024-016,Nhap hang theo don mua nha cung cap
MOV-00830,2024-05-06 04:30:00,WH-HN01,PROD-045,OUTBOUND_SALE,OUT,8,51.57,SO-63588,Xuat ban hang khach le & doanh nghiep
MOV-00831,2024-05-06 09:30:00,WH-DN01,PROD-042,OUTBOUND_SALE,OUT,12,81.7,SO-43244,Xuat ban hang khach le & doanh nghiep
MOV-00824,2024-05-06 18:30:00,WH-DN01,PROD-042,TRANSFER_IN,IN,8,81.7,TRF-7892,Dieu chuyen nhap tu WH-HCM01
MOV-00832,2024-05-06 19:30:00,WH-DN01,PROD-049,SCRAP_DAMAGED,OUT,1,48.91,SCRAP-7770,Xuat huy hang can date/hong vo trong kho
MOV-00833,2024-05-07 01:30:00,WH-HCM01,PROD-036,OUTBOUND_SALE,OUT,10,50.51,SO-43263,Xuat ban hang khach le & doanh nghiep
MOV-00834,2024-05-07 06:30:00,WH-HCM01,PROD-026,OUTBOUND_SALE,OUT,14,141.61,SO-28096,Xuat ban hang khach le & doanh nghiep
MOV-00835,2024-05-07 09:30:00,WH-DN01,PROD-045,INBOUND_PO,IN,30,51.57,PO-2024-013,Nhap hang theo don mua nha cung cap
MOV-00836,2024-05-07 13:30:00,WH-DN01,PROD-036,OUTBOUND_SALE,OUT,12,50.51,SO-99727,Xuat ban hang khach le & doanh nghiep
MOV-00837,2024-05-07 19:30:00,WH-DN01,PROD-039,INBOUND_PO,IN,47,31.39,PO-2024-012,Nhap hang theo don mua nha cung cap
MOV-00838,2024-05-07 22:30:00,WH-DN01,PROD-006,OUTBOUND_SALE,OUT,12,57.46,SO-14948,Xuat ban hang khach le & doanh nghiep
MOV-00839,2024-05-08 04:30:00,WH-DN01,PROD-040,RETURN_CUSTOMER,IN,3,140.66,RMA-9536,Khach tra hang da kiem tra dat tieu chuan
MOV-00840,2024-05-08 09:30:00,WH-HCM01,PROD-004,INBOUND_PO,IN,31,110.28,PO-2024-086,Nhap hang theo don mua nha cung cap
MOV-00841,2024-05-08 15:30:00,WH-HN01,PROD-043,OUTBOUND_SALE,OUT,11,149.1,SO-47487,Xuat ban hang khach le & doanh nghiep
MOV-00842,2024-05-08 23:30:00,WH-HCM01,PROD-003,OUTBOUND_SALE,OUT,8,22.23,SO-41359,Xuat ban hang khach le & doanh nghiep
MOV-00843,2024-05-09 02:30:00,WH-HN01,PROD-018,RETURN_VENDOR,OUT,2,53.02,RTV-6785,Tra hang loi cho nha cung cap
MOV-00844,2024-05-09 08:30:00,WH-HN01,PROD-034,OUTBOUND_SALE,OUT,3,35.18,SO-18993,Xuat ban hang khach le & doanh nghiep
MOV-00845,2024-05-09 11:30:00,WH-HCM01,PROD-036,OUTBOUND_SALE,OUT,8,50.51,SO-55625,Xuat ban hang khach le & doanh nghiep
MOV-00846,2024-05-09 16:30:00,WH-DN01,PROD-015,RETURN_VENDOR,OUT,3,127.1,RTV-4187,Tra hang loi cho nha cung cap
MOV-00847,2024-05-10 05:30:00,WH-DN01,PROD-008,OUTBOUND_SALE,OUT,11,83.24,SO-43776,Xuat ban hang khach le & doanh nghiep
MOV-00848,2024-05-10 10:30:00,WH-DN01,PROD-037,INBOUND_PO,IN,50,57.54,PO-2024-032,Nhap hang theo don mua nha cung cap
MOV-00849,2024-05-10 15:30:00,WH-DN01,PROD-044,RETURN_VENDOR,OUT,2,94.76,RTV-1448,Tra hang loi cho nha cung cap
MOV-00850,2024-05-10 21:30:00,WH-HN01,PROD-025,OUTBOUND_SALE,OUT,13,142.37,SO-38885,Xuat ban hang khach le & doanh nghiep
MOV-00851,2024-05-11 01:30:00,WH-DN01,PROD-023,INBOUND_PO,IN,53,114.8,PO-2024-071,Nhap hang theo don mua nha cung cap
MOV-00852,2024-05-11 04:30:00,WH-DN01,PROD-016,INBOUND_PO,IN,38,56.02,PO-2024-012,Nhap hang theo don mua nha cung cap
MOV-00853,2024-05-11 14:30:00,WH-DN01,PROD-014,OUTBOUND_SALE,OUT,10,41.2,SO-45268,Xuat ban hang khach le & doanh nghiep
MOV-00854,2024-05-11 18:30:00,WH-HCM01,PROD-013,RETURN_CUSTOMER,IN,2,110.02,RMA-4271,Khach tra hang da kiem tra dat tieu chuan
MOV-00855,2024-05-11 22:30:00,WH-DN01,PROD-014,INBOUND_PO,IN,34,41.2,PO-2024-026,Nhap hang theo don mua nha cung cap
MOV-00856,2024-05-12 02:30:00,WH-DN01,PROD-010,INBOUND_PO,IN,26,27.88,PO-2024-016,Nhap hang theo don mua nha cung cap
MOV-00857,2024-05-12 05:30:00,WH-HCM01,PROD-032,OUTBOUND_SALE,OUT,12,94.58,SO-10868,Xuat ban hang khach le & doanh nghiep
MOV-00858,2024-05-12 08:30:00,WH-DN01,PROD-040,INBOUND_PO,IN,40,140.66,PO-2024-066,Nhap hang theo don mua nha cung cap
MOV-00859,2024-05-12 13:30:00,WH-HCM01,PROD-018,OUTBOUND_SALE,OUT,7,53.02,SO-39110,Xuat ban hang khach le & doanh nghiep
MOV-00860,2024-05-12 17:30:00,WH-DN01,PROD-031,OUTBOUND_SALE,OUT,11,152.45,SO-14268,Xuat ban hang khach le & doanh nghiep
MOV-00861,2024-05-13 02:30:00,WH-HN01,PROD-045,OUTBOUND_SALE,OUT,3,51.57,SO-70302,Xuat ban hang khach le & doanh nghiep
MOV-00862,2024-05-13 07:30:00,WH-HN01,PROD-044,INBOUND_PO,IN,33,94.76,PO-2024-050,Nhap hang theo don mua nha cung cap
MOV-00863,2024-05-13 10:30:00,WH-HCM01,PROD-017,OUTBOUND_SALE,OUT,5,74.18,SO-81901,Xuat ban hang khach le & doanh nghiep
MOV-00864,2024-05-13 15:30:00,WH-DN01,PROD-040,OUTBOUND_SALE,OUT,8,140.66,SO-57962,Xuat ban hang khach le & doanh nghiep
MOV-00865,2024-05-13 19:30:00,WH-HN01,PROD-027,OUTBOUND_SALE,OUT,14,40.94,SO-58799,Xuat ban hang khach le & doanh nghiep
MOV-00866,2024-05-14 00:30:00,WH-DN01,PROD-029,TRANSFER_OUT,OUT,8,142.68,TRF-3148,Dieu chuyen xuat sang WH-HN01
MOV-00868,2024-05-14 03:30:00,WH-HN01,PROD-036,INBOUND_PO,IN,47,50.51,PO-2024-050,Nhap hang theo don mua nha cung cap
MOV-00869,2024-05-14 07:30:00,WH-HCM01,PROD-010,OUTBOUND_SALE,OUT,10,27.88,SO-11276,Xuat ban hang khach le & doanh nghiep
MOV-00870,2024-05-14 11:30:00,WH-HN01,PROD-041,OUTBOUND_SALE,OUT,11,66.18,SO-79990,Xuat ban hang khach le & doanh nghiep
MOV-00871,2024-05-14 16:30:00,WH-DN01,PROD-017,INBOUND_PO,IN,55,74.18,PO-2024-075,Nhap hang theo don mua nha cung cap
MOV-00872,2024-05-14 22:30:00,WH-DN01,PROD-031,OUTBOUND_SALE,OUT,13,152.45,SO-22622,Xuat ban hang khach le & doanh nghiep
MOV-00867,2024-05-15 00:30:00,WH-HN01,PROD-029,TRANSFER_IN,IN,8,142.68,TRF-3148,Dieu chuyen nhap tu WH-DN01
MOV-00873,2024-05-15 04:30:00,WH-DN01,PROD-024,INBOUND_PO,IN,43,33.84,PO-2024-074,Nhap hang theo don mua nha cung cap
MOV-00874,2024-05-15 09:30:00,WH-DN01,PROD-008,OUTBOUND_SALE,OUT,8,83.24,SO-99074,Xuat ban hang khach le & doanh nghiep
MOV-00875,2024-05-15 13:30:00,WH-HCM01,PROD-042,OUTBOUND_SALE,OUT,11,81.7,SO-32877,Xuat ban hang khach le & doanh nghiep
MOV-00876,2024-05-16 00:30:00,WH-DN01,PROD-006,INBOUND_PO,IN,44,57.46,PO-2024-083,Nhap hang theo don mua nha cung cap
MOV-00877,2024-05-16 10:30:00,WH-HCM01,PROD-037,OUTBOUND_SALE,OUT,9,57.54,SO-19351,Xuat ban hang khach le & doanh nghiep
MOV-00878,2024-05-16 13:30:00,WH-HN01,PROD-021,OUTBOUND_SALE,OUT,8,130.48,SO-95591,Xuat ban hang khach le & doanh nghiep
MOV-00879,2024-05-16 18:30:00,WH-HCM01,PROD-042,INBOUND_PO,IN,45,81.7,PO-2024-035,Nhap hang theo don mua nha cung cap
MOV-00880,2024-05-17 00:30:00,WH-DN01,PROD-048,INBOUND_PO,IN,57,159.35,PO-2024-069,Nhap hang theo don mua nha cung cap
MOV-00881,2024-05-17 06:30:00,WH-HN01,PROD-002,OUTBOUND_SALE,OUT,5,122.58,SO-40753,Xuat ban hang khach le & doanh nghiep
